model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,4,sim,experts,1.726769037,1.731360915,0.004591878,700.0000
llama-dev49,4,sim,idle,1.731360915,1.736007530,0.004646615,84.0000
llama-dev49,4,sim,gate,1.736007530,1.736129601,0.000122070,280.0000
llama-dev49,4,sim,addnorm,1.736129601,1.736281068,0.000151467,140.0000
llama-dev49,4,sim,attention,1.736281068,1.760897000,0.024615932,700.0000
llama-dev49,4,sim,idle,1.760897000,1.779888126,0.018991126,84.0000
llama-dev49,4,sim,addnorm,1.779888126,1.780039603,0.000151477,140.0000
llama-dev49,4,sim,gate,1.780039603,1.780043024,0.000003421,280.0000
llama-dev49,4,sim,idle,1.780043024,1.784492469,0.004449445,84.0000
llama-dev49,4,sim,gate,1.784492469,1.784583964,0.000091494,280.0000
llama-dev49,4,sim,experts,1.784583964,1.789175842,0.004591878,700.0000
llama-dev49,4,sim,idle,1.789175842,1.793750639,0.004574797,84.0000
llama-dev49,4,sim,gate,1.793750639,1.793872709,0.000122070,280.0000
llama-dev49,4,sim,addnorm,1.793872709,1.794024177,0.000151467,140.0000
llama-dev49,4,sim,attention,1.794024177,1.818640109,0.024615932,700.0000
llama-dev49,4,sim,idle,1.818640109,1.848059489,0.029419381,84.0000
llama-dev49,4,sim,addnorm,1.848059489,1.848210966,0.000151477,140.0000
llama-dev49,4,sim,gate,1.848210966,1.848214387,0.000003421,280.0000
llama-dev49,4,sim,idle,1.848214387,1.852663832,0.004449445,84.0000
llama-dev49,4,sim,gate,1.852663832,1.852755327,0.000091494,280.0000
llama-dev49,4,sim,experts,1.852755327,1.857347205,0.004591878,700.0000
llama-dev49,4,sim,idle,1.857347205,1.862022050,0.004674845,84.0000
llama-dev49,4,sim,gate,1.862022050,1.862144120,0.000122070,280.0000
llama-dev49,4,sim,addnorm,1.862144120,1.862295588,0.000151467,140.0000
llama-dev49,4,sim,attention,1.862295588,1.886911519,0.024615932,700.0000
llama-dev49,4,sim,idle,1.886911519,1.894836336,0.007924817,84.0000
llama-dev49,4,sim,addnorm,1.894836336,1.894987813,0.000151477,140.0000
llama-dev49,4,sim,gate,1.894987813,1.894991234,0.000003421,280.0000
llama-dev49,4,sim,idle,1.894991234,1.899440680,0.004449445,84.0000
llama-dev49,4,sim,gate,1.899440680,1.899532174,0.000091494,280.0000
llama-dev49,4,sim,experts,1.899532174,1.904124053,0.004591878,700.0000
llama-dev49,4,sim,idle,1.904124053,1.908750598,0.004626546,84.0000
llama-dev49,4,sim,gate,1.908750598,1.908872669,0.000122070,280.0000
llama-dev49,4,sim,addnorm,1.908872669,1.909024136,0.000151467,140.0000
llama-dev49,4,sim,attention,1.909024136,1.933640068,0.024615932,700.0000
llama-dev49,4,sim,idle,1.933640068,1.972270662,0.038630595,84.0000
llama-dev49,5,sim,idle,1.972270662,2.002536179,0.030265517,84.0000
llama-dev49,5,sim,attention,2.002536179,2.014844145,0.012307966,700.0000
llama-dev49,5,sim,addnorm,2.014844145,2.014920536,0.000076391,140.0000
llama-dev49,5,sim,gate,2.014920536,2.014984299,0.000063763,280.0000
llama-dev49,5,sim,idle,2.014984299,2.019437165,0.004452866,84.0000
llama-dev49,5,sim,gate,2.019437165,2.021521658,0.002084493,280.0000
llama-dev49,5,sim,experts,2.021521658,2.028277226,0.006755568,700.0000
llama-dev49,5,sim,idle,2.028277226,2.032735325,0.004458098,84.0000
llama-dev49,5,sim,addnorm,2.032735325,2.032811718,0.000076393,140.0000
llama-dev49,5,sim,attention,2.032811718,2.045119684,0.012307966,700.0000
llama-dev49,5,sim,addnorm,2.045119684,2.045196075,0.000076391,140.0000
llama-dev49,5,sim,gate,2.045196075,2.045259838,0.000063763,280.0000
llama-dev49,5,sim,idle,2.045259838,2.049712704,0.004452866,84.0000
llama-dev49,5,sim,gate,2.049712704,2.051797197,0.002084493,280.0000
llama-dev49,5,sim,experts,2.051797197,2.058552765,0.006755568,700.0000
llama-dev49,5,sim,idle,2.058552765,2.063010864,0.004458098,84.0000
llama-dev49,5,sim,addnorm,2.063010864,2.063087257,0.000076393,140.0000
llama-dev49,5,sim,attention,2.063087257,2.075395223,0.012307966,700.0000
llama-dev49,5,sim,addnorm,2.075395223,2.075471614,0.000076391,140.0000
llama-dev49,5,sim,gate,2.075471614,2.075535377,0.000063763,280.0000
llama-dev49,5,sim,idle,2.075535377,2.079988243,0.004452866,84.0000
llama-dev49,5,sim,gate,2.079988243,2.082072736,0.002084493,280.0000
llama-dev49,5,sim,experts,2.082072736,2.088828304,0.006755568,700.0000
llama-dev49,5,sim,idle,2.088828304,2.093286402,0.004458098,84.0000
