iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
6,23375226870976,3,2,GROUP_BY backward all2all,2.339856744,2.339856744,2.340508356
6,23375226867376,3,3,AGGREGATE forward all2all,2.346201994,2.346201994,2.347045500
6,23375226866896,3,3,AGGREGATE forward all2all,2.346612914,2.346612914,2.347456420
6,23375226867616,3,3,AGGREGATE backward all2all,2.379783368,2.379783368,2.380417017
6,23375226867136,3,3,AGGREGATE backward all2all,2.380194288,2.380194288,2.380827938
6,23375226866656,3,3,GROUP_BY backward all2all,2.385102202,2.385102202,2.385746011
6,23375226866176,3,3,GROUP_BY backward all2all,2.385513122,2.385513122,2.386163730
7,23375226861616,3,0,GROUP_BY forward all2all,2.598648736,2.598648736,2.599282385
7,23375226861136,3,0,GROUP_BY forward all2all,2.598648750,2.598648750,2.599282399
7,23375226864496,3,0,AGGREGATE forward all2all,2.608125182,2.608125182,2.608968688
7,23375226864016,3,0,AGGREGATE forward all2all,2.608125196,2.608125196,2.608968702
7,23375226864736,3,0,AGGREGATE backward all2all,2.630043793,2.630043793,2.631271838
7,23375226864256,3,0,AGGREGATE backward all2all,2.630045331,2.630045331,2.631291051
7,23375226849136,3,1,GROUP_BY forward all2all,2.630112529,2.630112529,2.631310935
7,23375226848656,3,1,GROUP_BY forward all2all,2.630112543,2.630112543,2.631312473
7,23375226861856,3,0,GROUP_BY backward all2all,2.638041121,2.638041121,2.638697722
7,23375226861376,3,0,GROUP_BY backward all2all,2.638060334,2.638060334,2.638712119
7,23375226848176,3,1,AGGREGATE forward all2all,2.644797291,2.644797291,2.645640797
7,23375226847696,3,1,AGGREGATE forward all2all,2.644816504,2.644816504,2.645660010
7,23375226848416,3,1,AGGREGATE backward all2all,2.690686632,2.690686632,2.691775897
7,23375226847936,3,1,AGGREGATE backward all2all,2.690782322,2.690782322,2.691975963
7,23375226871216,3,2,GROUP_BY forward all2all,2.690830322,2.690830322,2.691953774
7,23375226870736,3,2,GROUP_BY forward all2all,2.690849534,2.690849534,2.692049464
7,23375226849376,3,1,GROUP_BY backward all2all,2.697416099,2.697416099,2.698054552
7,23375226848896,3,1,GROUP_BY backward all2all,2.698745246,2.698745246,2.699395259
7,23375226858736,3,2,AGGREGATE forward all2all,2.705301350,2.705301350,2.706144856
7,23375226858256,3,2,AGGREGATE forward all2all,2.705501416,2.705501416,2.706344922
7,23375226858976,3,2,AGGREGATE backward all2all,2.738882725,2.738882725,2.739516374
7,23375226858496,3,2,AGGREGATE backward all2all,2.751467234,2.751467234,2.752700363
7,23375226865936,3,3,GROUP_BY forward all2all,2.751524210,2.751524210,2.752734376
7,23375226871456,3,2,GROUP_BY backward all2all,2.756001092,2.756001092,2.756999988
7,23375226866416,3,3,GROUP_BY forward all2all,2.756054692,2.756054692,2.756972099
7,23375226870976,3,2,GROUP_BY backward all2all,2.759469646,2.759469646,2.760121258
7,23375226867376,3,3,AGGREGATE forward all2all,2.765814896,2.765814896,2.766658402
7,23375226866896,3,3,AGGREGATE forward all2all,2.766225816,2.766225816,2.767069322
7,23375226867616,3,3,AGGREGATE backward all2all,2.799396271,2.799396271,2.800029920
7,23375226867136,3,3,AGGREGATE backward all2all,2.799807191,2.799807191,2.800440840
7,23375226866656,3,3,GROUP_BY backward all2all,2.804715104,2.804715104,2.805358914
7,23375226866176,3,3,GROUP_BY backward all2all,2.805126024,2.805126024,2.805776633
8,23375226861616,3,0,GROUP_BY forward all2all,3.018261638,3.018261638,3.018895287
8,23375226861136,3,0,GROUP_BY forward all2all,3.018261653,3.018261653,3.018895302
8,23375226864496,3,0,AGGREGATE forward all2all,3.027738084,3.027738084,3.028581590
8,23375226864016,3,0,AGGREGATE forward all2all,3.027738099,3.027738099,3.028581605
8,23375226864736,3,0,AGGREGATE backward all2all,3.049656695,3.049656695,3.050884741
8,23375226864256,3,0,AGGREGATE backward all2all,3.049658233,3.049658233,3.050903953
8,23375226849136,3,1,GROUP_BY forward all2all,3.049725431,3.049725431,3.050923837
8,23375226848656,3,1,GROUP_BY forward all2all,3.049725446,3.049725446,3.050925375
8,23375226861856,3,0,GROUP_BY backward all2all,3.057654024,3.057654024,3.058310625
8,23375226861376,3,0,GROUP_BY backward all2all,3.057673236,3.057673236,3.058325022
8,23375226848176,3,1,AGGREGATE forward all2all,3.064410194,3.064410194,3.065253699
8,23375226847696,3,1,AGGREGATE forward all2all,3.064429406,3.064429406,3.065272912
8,23375226848416,3,1,AGGREGATE backward all2all,3.110299534,3.110299534,3.111388800
8,23375226847936,3,1,AGGREGATE backward all2all,3.110395224,3.110395224,3.111588865
8,23375226871216,3,2,GROUP_BY forward all2all,3.110443224,3.110443224,3.111566676
8,23375226870736,3,2,GROUP_BY forward all2all,3.110462437,3.110462437,3.111662366
8,23375226849376,3,1,GROUP_BY backward all2all,3.117029001,3.117029001,3.117667454
8,23375226848896,3,1,GROUP_BY backward all2all,3.118358148,3.118358148,3.119008161
8,23375226858736,3,2,AGGREGATE forward all2all,3.124914253,3.124914253,3.125757758
8,23375226858256,3,2,AGGREGATE forward all2all,3.125114318,3.125114318,3.125957824
8,23375226858976,3,2,AGGREGATE backward all2all,3.158495627,3.158495627,3.159129276
8,23375226858496,3,2,AGGREGATE backward all2all,3.171080136,3.171080136,3.172313266
8,23375226865936,3,3,GROUP_BY forward all2all,3.171137112,3.171137112,3.172347278
8,23375226871456,3,2,GROUP_BY backward all2all,3.175613994,3.175613994,3.176612890
8,23375226866416,3,3,GROUP_BY forward all2all,3.175667594,3.175667594,3.176585001
8,23375226870976,3,2,GROUP_BY backward all2all,3.179082548,3.179082548,3.179734160
8,23375226867376,3,3,AGGREGATE forward all2all,3.185427798,3.185427798,3.186271304
8,23375226866896,3,3,AGGREGATE forward all2all,3.185838719,3.185838719,3.186682224
8,23375226867616,3,3,AGGREGATE backward all2all,3.219009173,3.219009173,3.219642822
8,23375226867136,3,3,AGGREGATE backward all2all,3.219420093,3.219420093,3.220053742
8,23375226866656,3,3,GROUP_BY backward all2all,3.224328006,3.224328006,3.224971816
8,23375226866176,3,3,GROUP_BY backward all2all,3.224738926,3.224738926,3.225389535
9,23375226861616,3,0,GROUP_BY forward all2all,3.437874540,3.437874540,3.438508189
9,23375226861136,3,0,GROUP_BY forward all2all,3.437874555,3.437874555,3.438508204
9,23375226864496,3,0,AGGREGATE forward all2all,3.447350987,3.447350987,3.448194492
9,23375226864016,3,0,AGGREGATE forward all2all,3.447351001,3.447351001,3.448194507
9,23375226864736,3,0,AGGREGATE backward all2all,3.469269597,3.469269597,3.470497643
9,23375226864256,3,0,AGGREGATE backward all2all,3.469271135,3.469271135,3.470516856
9,23375226849136,3,1,GROUP_BY forward all2all,3.469338333,3.469338333,3.470536739
9,23375226848656,3,1,GROUP_BY forward all2all,3.469338348,3.469338348,3.470538277
9,23375226861856,3,0,GROUP_BY backward all2all,3.477266926,3.477266926,3.477923527
